,income
14107,0
5915,0
23104,0
32282,0
27588,0
7234,0
18604,0
16720,0
9981,0
9006,0
10173,1
5792,1
17003,1
32306,0
23419,1
5808,0
6160,0
1860,0
15982,0
8600,0
5432,0
10305,0
23063,0
20538,0
27108,0
19052,0
26820,0
26294,0
3464,1
23153,1
26758,0
12533,1
7876,0
6127,0
21629,0
17669,0
31434,1
29622,1
19845,0
13869,0
14595,0
11213,0
6059,0
26646,1
12938,0
23118,0
23847,0
32072,0
10187,0
19655,1
51,0
16482,1
25889,0
9926,0
26485,0
4329,1
19292,1
19314,1
31015,1
10540,1
11280,0
10513,0
7446,0
23604,0
8556,0
10223,0
29899,1
13459,0
28963,1
24822,0
5342,0
22131,0
7973,0
15453,1
3869,0
30941,1
28306,0
20106,1
2593,1
8486,0
12716,0
11187,0
6052,0
27945,0
8168,0
13341,0
9706,0
18588,1
14303,0
9708,0
10268,1
28353,0
7638,1
16963,0
25499,0
10567,1
19370,1
13208,1
13415,0
5398,0
20768,1
20530,0
15601,1
16458,0
31099,0
17584,0
2999,0
4746,1
16952,0
8534,0
21536,0
31114,0
15771,0
5693,0
32037,0
18188,0
18049,0
3017,1
21222,0
15291,0
19906,0
4075,1
16648,0
16366,0
9667,0
24703,0
10310,0
12965,0
26946,1
12446,1
32083,0
30308,0
3495,0
15318,1
23135,0
14718,0
1485,0
27558,0
26730,0
4267,1
17066,0
16413,0
15886,0
76,0
29941,1
3046,0
2036,0
3065,0
30505,0
24641,1
6377,0
7873,0
25391,0
6929,0
1041,0
18740,0
29416,0
16504,0
6993,0
4250,0
7552,0
8424,0
1501,0
18684,1
3853,0
5815,0
30769,1
18149,1
27853,0
7646,0
19419,1
10898,0
29266,1
23521,0
3598,0
30245,0
1480,0
15506,0
20173,0
7412,0
20939,0
15542,0
16084,0
6280,0
81,0
26716,1
13458,0
25028,0
20523,1
13085,0
26598,0
30817,0
18171,0
20406,0
30060,0
3822,0
25206,0
30954,1
11247,0
22977,0
22871,0
20924,0
10250,0
5045,1
14351,1
19638,0
3838,0
6353,0
3231,0
588,1
14345,1
18305,0
25662,0
30281,0
28898,0
25642,0
16129,0
28420,0
28062,1
19377,0
3279,0
9068,0
19208,1
15373,0
15617,0
28992,0
4924,0
17117,0
14887,0
2347,0
22608,1
21136,0
14299,1
28502,0
17805,0
24676,1
8862,1
3033,0
22758,0
28715,0
5291,0
30754,0
11970,0
9898,0
29526,1
12030,1
8564,0
19881,0
1618,0
7047,1
19317,0
28648,0
4274,0
22223,1
13393,0
10414,0
1950,0
10931,0
24762,0
22282,1
1068,0
23763,1
22890,1
18863,0
2274,0
11162,0
12942,0
12449,0
1265,0
12390,0
2845,1
19431,0
24815,1
8776,0
29842,0
29458,0
347,0
21450,0
2260,0
6279,0
20183,0
30790,0
9922,0
17868,1
8746,1
28194,0
19355,1
9031,1
15493,0
11022,0
255,1
29632,0
7285,1
12974,0
1421,0
24895,1
16497,0
13347,0
16806,1
6518,0
246,1
21544,0
15072,0
28910,1
31134,0
31027,0
14681,0
14198,0
14869,0
8777,0
25056,0
4606,0
27142,1
16055,0
27400,0
31270,0
16122,0
30415,0
39,0
14184,1
9554,0
19373,0
25762,1
20961,0
25000,0
19260,0
12638,0
29762,0
30489,0
4570,0
20750,0
18269,0
13568,0
28080,0
3897,0
14993,1
28776,1
2729,0
6852,0
414,0
7889,0
21873,0
27919,0
17052,1
29485,0
15622,0
5068,0
25744,0
13875,0
6335,0
26726,1
5934,0
31592,0
8067,0
23203,0
31964,0
31207,1
28491,0
36,0
4187,0
11829,1
30799,1
11725,1
7254,0
6400,0
26173,1
15938,0
15864,0
20848,1
24746,1
22452,1
29303,1
24110,0
28950,0
21731,0
12016,1
26024,0
17175,0
17598,0
1746,0
23896,1
11083,0
31673,1
22865,0
26379,0
3955,0
31688,1
3428,0
19356,1
18900,0
4681,0
23217,0
8404,0
14243,0
4747,1
15935,0
6304,1
5494,1
17542,0
12811,0
16301,1
11202,0
27758,1
27475,0
10110,0
31339,0
28552,0
29691,0
5830,0
10641,0
27269,0
19349,0
7353,1
22354,0
17641,0
6931,0
22317,1
23616,0
7238,0
24364,1
30472,0
8993,0
27780,1
4861,0
18695,1
10847,0
6910,0
16510,0
12874,1
12440,0
13496,0
8583,0
31475,1
29836,0
8252,1
1257,1
6682,0
8932,0
20655,0
16326,1
270,1
2822,0
1973,0
32053,0
13633,0
14638,0
16282,1
16657,1
21715,1
2770,0
25610,1
2329,0
24009,0
5937,1
9470,0
15445,0
7993,0
1894,0
27341,0
16708,0
17927,0
17862,1
31521,0
17760,1
17131,0
31781,0
17579,0
13863,0
25810,0
14420,1
6046,0
15057,0
20312,0
29804,0
22305,0
17624,0
21478,0
5394,0
21665,0
29228,1
30918,1
19693,0
29668,1
10175,1
23417,1
32281,0
9612,0
9311,0
16624,0
21199,0
28030,0
25376,0
28304,0
10733,1
562,1
10211,1
1031,0
23391,1
30077,1
17213,0
7060,1
10602,0
4377,0
20394,0
26238,0
24964,0
6978,0
28101,0
21159,1
21359,0
11105,0
30439,0
17636,0
1249,0
32067,1
27275,0
11325,1
13075,0
30453,0
18610,0
31045,0
13350,0
10060,1
26621,0
18571,1
31078,0
11061,0
24142,1
21108,0
13756,0
23504,1
7046,0
21911,0
18747,0
19779,0
26717,0
17825,0
9880,0
26353,1
28425,0
22822,0
13316,0
24845,0
4541,0
29329,0
28631,1
13670,0
17828,0
7962,0
14445,0
22953,1
14991,1
7443,0
6257,0
12700,0
30835,1
8596,0
15361,0
29761,0
24156,1
65,0
23963,0
26397,0
29250,0
6187,0
20296,0
25224,0
19258,0
13561,1
26557,0
24714,0
21744,1
5115,0
13431,0
26465,1
19938,1
7514,0
17812,1
32090,1
31237,0
24130,0
8002,1
16065,0
18051,0
73,0
1843,0
770,0
11231,0
14684,1
27466,0
17676,0
9439,1
23800,0
16249,0
20288,1
18332,1
30687,0
17750,0
19790,0
13411,0
19990,0
5940,1
9682,0
31812,0
20408,0
4027,0
28458,0
16062,1
17507,0
14382,0
8976,0
5899,0
3963,0
3937,0
17501,1
4414,0
20953,0
17184,0
3146,0
28480,0
23572,0
28042,0
7509,0
16534,0
10770,0
6194,0
9993,0
3514,0
7274,0
23737,0
19485,0
23437,0
1203,1
23272,0
18221,0
9694,0
21907,0
9414,0
5257,0
5959,0
30647,0
12112,0
15684,0
22088,0
24836,0
1055,0
13885,0
16984,0
31768,0
1525,0
31697,1
30004,0
5156,0
12898,1
14131,0
5666,1
28787,0
16415,0
23102,0
17152,0
15557,0
30936,1
2970,0
30566,0
7001,0
16471,0
493,0
17349,0
8666,1
15586,1
16126,1
13806,1
10485,0
6028,0
7240,0
28948,0
25368,0
26175,0
32553,0
18064,1
11144,0
2550,0
13306,0
27681,0
22125,0
10982,0
17655,0
14930,0
12933,1
23159,0
31360,0
13297,0
12567,1
815,0
20515,0
7609,0
4087,1
23933,0
18288,0
23006,0
29276,0
28515,0
23239,0
26256,0
29361,0
22421,1
6924,1
8909,1
660,1
22258,0
17509,0
17678,0
7360,0
18709,1
17808,0
18908,0
28661,0
22105,0
17385,0
21933,0
1461,0
2409,0
296,0
18255,0
25124,0
16950,0
7550,1
7944,1
17536,0
26866,0
5791,1
30773,1
25194,0
22626,0
29418,0
20935,0
25399,1
25881,0
22106,0
12424,0
26550,0
9858,0
32251,0
26252,0
17146,0
13800,0
8383,0
20167,0
16867,0
23232,0
22607,0
4190,0
29476,0
4350,0
8743,0
16381,0
7632,0
27977,0
32057,0
2723,0
18184,0
30522,1
21056,0
16883,0
12463,1
1463,1
496,0
26049,0
11700,0
4008,1
23686,1
2287,1
18590,0
8657,0
11986,0
9159,0
444,0
10271,0
8632,1
672,0
24218,0
1494,0
22147,0
21693,1
5263,0
11748,0
3751,0
2670,1
17147,0
20847,0
15223,0
13383,0
2083,0
80,0
28611,0
28350,0
17765,0
14155,0
9699,0
14072,1
27642,0
6574,1
25233,0
537,0
12704,1
31932,0
646,0
22484,0
12486,1
18578,0
3109,0
31165,0
31515,1
9627,0
14940,0
27759,0
26480,0
29288,0
8526,0
3030,0
2102,0
9557,0
23424,0
7147,1
30196,0
3891,0
22877,0
1995,0
29370,0
19823,0
10789,0
4926,0
4976,1
26607,0
9425,1
10642,0
2978,0
3573,0
7374,0
31244,1
28528,1
1115,1
13019,0
3088,0
13790,0
3466,1
29446,0
29661,0
13752,0
23624,0
25256,0
13267,1
31988,0
8234,1
30836,0
14966,0
7626,0
14486,0
7027,0
799,1
30422,1
427,0
31400,0
17136,1
21439,0
20097,0
21404,0
14843,0
27685,0
14189,0
26649,0
26130,1
24470,1
32323,0
31512,1
11501,0
7636,0
19524,0
232,0
19430,0
25072,1
30873,1
21195,0
28549,0
7425,0
29004,1
22296,0
15988,0
4023,0
31852,0
5371,0
27020,0
21124,1
20853,1
20421,0
30595,0
6886,0
29525,1
12292,0
23199,0
13192,0
7904,0
24482,1
8218,0
10054,0
22098,0
3883,0
4412,0
2314,0
12838,0
10318,1
28867,0
18409,1
7414,0
20646,0
22053,0
15948,1
22007,0
4833,1
20949,0
13423,0
9453,1
3424,0
26585,0
9620,1
5949,0
32118,0
15263,0
32041,0
32454,0
8211,0
797,0
1883,0
18283,0
18765,0
1198,0
25161,0
2793,0
24871,0
30257,0
16870,1
7128,0
26541,1
13770,0
8263,1
31447,1
17929,0
19698,0
4355,0
27072,0
28970,1
17159,0
1420,0
5207,0
1234,0
22672,0
30085,0
9258,0
16820,0
27410,0
21273,0
2328,0
16617,0
20433,0
25288,1
16967,0
4233,0
684,0
23389,1
20503,0
5796,1
8955,1
8990,0
21508,0
10783,0
437,0
27530,0
15932,1
6433,0
8627,0
19151,0
16577,0
18045,0
1292,0
27396,0
7857,0
30162,0
591,0
17752,0
5139,0
14785,0
10587,0
14810,0
1340,0
27932,0
10718,0
26898,0
28506,1
15614,0
29295,0
13253,0
9003,0
29267,0
4980,0
4889,0
1473,0
29366,0
19240,0
25417,0
27227,0
14128,1
29233,0
8217,0
30124,0
1095,0
14743,0
13887,0
28878,0
19933,0
5878,0
20649,1
30353,0
31185,1
1160,0
15821,0
15451,0
27634,0
21001,0
5304,0
2768,0
28981,0
13364,0
1573,0
14892,0
3951,0
21680,1
25720,0
3367,0
31353,0
29743,0
13440,0
17720,1
20165,1
30176,0
11545,1
17013,1
8011,0
9534,0
32374,0
21279,1
19473,0
12514,0
11990,1
17892,0
4996,1
9784,0
11754,1
19916,0
21460,0
17172,1
28766,0
18925,0
8710,1
27011,0
1100,0
24685,0
3235,0
26729,1
32277,0
4722,0
20837,0
23235,0
5268,0
15332,0
7034,1
23387,0
329,0
22339,0
17863,0
18222,0
26209,1
18937,0
4522,0
26556,0
849,0
28035,0
22604,0
18602,1
19180,0
19595,1
5609,0
30895,0
3148,0
1284,1
11619,1
8608,0
19986,0
16543,1
32159,0
209,0
12718,0
3271,1
4717,1
10289,0
1004,0
19752,0
21253,0
31086,0
30785,0
10535,1
15253,1
20577,0
11474,0
11528,0
30857,0
6214,0
23427,0
3542,0
20681,0
253,0
32402,1
9343,0
18533,0
23957,1
6405,0
31784,0
7634,0
1728,1
18062,1
30467,0
14682,0
11444,0
30698,0
14598,0
1971,0
28443,0
24033,0
21135,1
16086,0
13059,0
25792,0
694,0
12051,0
18913,1
17980,0
31848,1
2284,0
3094,0
1677,0
2114,0
30715,0
18665,1
30276,0
19637,0
28617,0
30317,0
11295,0
5042,0
3563,0
27486,0
19678,0
9957,0
22989,0
6314,0
12107,0
12008,0
17047,0
10386,0
6686,1
28980,1
8188,0
26851,0
25784,0
19624,0
11635,0
28707,0
2484,1
13038,1
29797,0
21909,0
7207,1
5969,0
27950,1
17343,0
23352,0
28790,1
3409,0
9913,0
30445,0
7194,1
28202,1
1159,0
25761,0
27646,1
14679,0
9026,1
15191,1
21105,0
7955,0
31103,0
8120,0
14125,0
21032,0
30722,1
17537,0
13953,0
18328,1
12080,0
11182,0
24053,0
5916,0
16846,0
27867,0
5399,0
24100,1
20251,1
22619,0
16486,0
3130,0
8017,0
6782,0
12127,0
6620,0
2627,0
20166,0
10562,0
2239,0
27117,0
544,0
9402,0
11222,0
13944,1
24696,0
2389,0
4261,0
27510,0
15909,1
23929,0
10586,0
19475,0
13584,0
30635,0
1054,0
21955,0
25145,0
5593,1
28929,1
20906,1
32322,0
19294,1
4268,0
21046,0
22406,0
29472,0
24603,1
27218,1
31977,1
4535,0
10549,0
30034,1
12678,0
2397,0
4184,0
2576,1
2373,0
26044,0
26662,0
25584,0
25092,0
26899,1
29652,0
32201,0
14109,0
11239,0
2515,0
4262,0
24776,0
30561,0
16805,1
15156,0
5780,0
21846,0
3695,0
17101,0
27719,0
31709,0
11724,0
4503,0
5875,1
28905,0
21243,0
26634,0
1495,1
26885,0
13965,1
4091,0
26336,1
2888,0
24449,0
4929,0
17914,0
17189,0
19526,0
5208,0
29536,0
17797,0
3319,0
3574,1
916,0
16917,0
24981,0
31906,1
11139,0
9700,0
30962,0
6266,0
19405,0
28116,1
12423,0
4019,0
15462,1
17165,0
22244,0
18022,0
22557,0
6431,0
20582,0
24440,1
2750,0
26073,1
27891,0
31693,0
16456,0
24328,0
19434,1
22533,0
598,0
23120,0
4001,0
10100,0
20946,1
23940,0
23382,1
5674,1
6219,0
28711,0
17255,0
28315,1
15477,1
5081,0
15396,0
27717,0
23482,0
23546,0
11039,1
11940,0
1446,0
21672,0
23545,1
9614,0
15862,0
12132,0
24578,0
14384,1
7311,0
7036,0
32333,1
2837,0
24787,0
20150,0
3218,1
11327,1
19913,0
18173,0
24872,0
18981,0
25522,0
29712,0
4695,0
5243,0
11548,0
29050,0
9953,0
7340,0
22879,0
28177,0
6808,0
31761,1
29489,0
4482,0
10418,0
18857,0
25986,0
32480,1
29374,0
4483,0
25009,0
15231,0
9183,0
27672,0
27500,0
10527,0
29332,0
7236,0
20784,0
4608,0
18625,0
16890,0
29010,0
28490,0
25420,0
17437,0
9196,0
27016,1
23116,0
15126,0
12882,1
22311,0
29116,0
1074,0
24260,1
13822,0
19532,0
23421,1
28677,0
777,0
20787,0
23695,0
24915,0
20412,0
9389,0
9556,0
23495,0
24740,0
23646,0
21554,1
12602,1
6085,0
19375,0
25772,0
11449,0
21692,0
13118,0
5892,0
9382,0
21221,0
9190,1
10477,0
9158,0
6007,1
565,0
20511,0
5901,0
24997,0
13878,0
840,0
3888,0
9837,1
26778,0
7643,1
25215,1
2666,0
21256,0
30319,0
12338,1
9344,0
29757,0
4092,0
16164,1
12675,0
765,0
29718,1
11346,0
22230,0
20265,0
24285,1
25549,0
29838,0
4865,1
30957,1
2620,1
24463,0
6711,0
3026,0
17295,0
4102,0
17689,1
29918,1
32137,0
15837,0
2022,0
30531,0
18239,0
9388,0
2685,0
28666,0
71,0
1025,0
14719,0
12755,0
13913,0
1189,0
26181,0
11694,0
3499,0
30278,0
17058,1
12795,0
26865,1
18815,0
2709,0
19125,0
16470,1
20610,1
4242,0
27235,1
20976,0
1359,0
12935,0
9843,0
14111,0
30365,1
17270,0
1578,0
22706,0
1509,0
28365,0
20203,0
21922,0
12784,0
4112,1
24484,0
13947,1
1845,0
12247,0
12403,0
7840,1
6965,0
13774,0
15706,0
20293,0
12006,0
4332,0
27222,0
11682,0
22779,0
3614,0
2108,0
14414,0
23309,0
10781,0
7775,0
21502,0
26844,0
12892,0
5325,0
17103,0
11354,0
4183,0
21622,0
30240,0
30618,0
24424,1
636,0
8985,0
19612,0
26784,0
4512,0
1193,0
45,1
28754,0
17367,1
31682,0
13871,0
6788,0
2963,0
9779,0
26936,1
4515,0
9584,0
14272,0
29922,0
1975,1
26349,0
26879,0
12607,0
18073,0
18487,0
11910,0
6891,0
26555,0
29252,0
20803,1
27657,0
30078,1
14917,0
22079,0
432,0
5169,1
30782,0
1832,0
15936,0
27524,0
24621,0
10267,1
37,0
14579,1
27953,1
20381,1
28822,0
21568,0
4593,1
713,0
559,0
19378,1
13259,0
24164,1
2335,0
13096,0
4537,1
12616,0
28589,0
6133,0
7004,0
13097,0
31247,0
20693,0
10440,0
21098,0
25218,0
7434,0
18973,0
13021,0
24919,1
13884,0
3747,0
11603,0
1597,0
25555,0
30874,0
14646,0
20987,1
14085,0
9375,0
31867,0
17479,0
4302,0
3006,0
26536,0
13290,0
31137,0
27039,1
17015,0
7525,0
5832,0
31013,1
23061,1
18132,1
1559,0
13318,0
13533,0
19222,0
16316,0
19326,1
20912,0
24993,1
2107,0
23155,0
29314,0
24167,0
29294,0
11882,0
32148,0
10450,0
12565,1
15869,1
24041,0
13941,1
7941,0
16111,0
30339,1
13537,0
8029,1
19806,0
29248,1
23981,0
17297,0
9231,0
11889,0
760,0
19511,0
986,0
12618,0
21187,0
324,0
20691,0
21349,0
28477,0
10248,1
16685,1
11739,0
13034,0
1785,1
4382,0
26401,0
27382,0
9479,0
23416,1
27249,0
12650,1
15327,0
15704,0
13430,0
21469,0
15017,0
19967,0
15240,0
17261,1
7409,1
12548,0
18108,1
7315,0
2648,0
2586,0
19553,0
14333,0
11012,0
3182,0
11676,0
18770,0
4803,0
4218,0
5694,1
19445,1
31295,1
12783,0
9374,0
20149,0
13596,0
7380,1
1754,1
29448,0
10541,0
20501,0
5374,1
26223,0
15551,1
24024,0
1613,1
5831,1
22309,1
30179,0
21918,0
2015,0
22897,0
31100,0
27098,0
5758,0
603,0
5331,0
26835,0
865,0
27997,0
16633,0
22860,0
21323,0
27164,0
16871,0
31230,0
11223,0
4830,0
30424,1
5346,0
29995,0
15322,0
26447,0
12801,0
17164,0
15461,0
25899,0
20353,1
3873,0
179,0
22615,0
7438,1
22329,1
5960,0
14115,0
1800,0
23551,0
14653,0
15088,0
6040,0
8223,1
31379,0
13900,0
2801,0
32055,0
2922,0
28840,0
12860,0
27579,0
19113,0
1245,0
20930,0
25338,0
4053,1
5933,0
3239,0
108,0
24471,1
16156,0
23529,0
14733,1
18165,0
27465,0
11322,0
27044,1
3534,0
4394,0
11333,0
14971,0
30010,0
17572,0
20783,0
20741,0
3567,0
21123,0
7435,0
27419,0
23522,0
23194,0
11320,0
5496,0
29191,0
17364,1
4299,0
21357,1
20046,1
5874,0
4838,0
7600,0
29343,0
1789,0
29993,0
13744,0
13667,0
19481,0
7197,0
21604,0
14751,0
7466,0
19218,0
9233,0
27806,0
6332,1
10,1
10842,1
5870,0
8857,1
17817,0
30131,0
11460,0
31629,0
17171,0
24437,0
27109,0
15468,0
10588,0
19177,0
27927,0
22907,0
8517,0
1344,0
372,1
15812,1
909,0
14920,0
22687,0
19792,0
16886,0
25710,0
24158,0
17697,0
16216,0
11666,0
21166,0
11418,0
1244,0
20758,0
20952,0
1195,0
2990,0
17814,0
15710,1
22103,0
256,0
16371,0
8207,0
30804,0
14774,1
20070,1
22085,1
21009,0
26067,0
30504,1
30142,0
17623,1
23081,0
4784,1
13668,0
7524,0
9307,0
15876,0
21196,0
31722,0
5914,0
29390,0
27606,0
13891,1
22730,1
22983,0
21624,1
16336,0
22423,0
24021,0
1379,0
7691,0
3688,0
26026,0
21813,0
32252,0
15665,0
3790,0
8814,1
16188,1
652,1
31389,0
11669,0
20076,1
21319,0
5330,0
7221,0
28854,0
11165,0
12,0
6154,0
11667,0
2810,0
2689,0
11164,0
13483,1
24121,0
12620,1
9861,0
25742,1
31700,0
12367,0
29609,1
19309,0
29403,0
1506,0
4366,1
10591,0
14397,0
2130,0
27331,1
1648,1
15934,0
17121,1
6768,0
24975,1
4144,0
8203,0
30849,0
14835,1
9940,0
13608,0
30592,0
12601,0
19102,0
25135,1
14968,1
23221,0
30383,1
30515,0
1543,0
12124,0
19519,0
17547,0
26368,1
26287,0
14413,0
14898,0
32,0
7189,0
29568,0
26618,0
28503,0
12217,0
24980,0
18001,1
17330,1
24721,0
20416,0
17332,0
8751,1
745,1
4083,0
2877,0
24737,0
21094,0
9936,0
26497,0
2651,0
28405,0
31169,0
18212,0
30357,0
29406,1
7148,0
957,0
2110,1
21889,0
5110,0
26345,0
7633,0
31844,0
29598,0
31328,0
27894,0
21398,1
13540,0
10963,0
25077,0
8849,0
12915,0
29479,0
27182,1
23911,0
21831,1
17860,0
10394,0
19353,1
4640,0
2399,0
7312,0
17283,0
28321,0
12004,1
14029,0
27031,0
9600,0
26999,0
2625,0
25423,1
11343,1
19541,0
3346,0
19266,0
15841,0
31858,0
8299,0
8961,0
16466,0
19980,0
25201,0
6653,0
4948,0
27572,0
10455,1
16224,0
9970,0
21411,0
24755,0
93,0
17260,0
32387,0
7173,0
6793,0
9141,0
21203,1
25775,0
32437,0
18731,0
22096,0
28988,0
7846,0
16337,1
23564,0
1885,0
28472,0
32440,1
12790,1
5775,0
21315,1
20716,0
8192,0
30661,1
2,0
16097,0
2759,1
23552,1
21671,0
12226,0
9428,0
29960,0
7851,1
3175,1
25033,0
15675,0
16310,1
2465,1
27233,0
14279,1
29759,1
15618,1
22987,1
2511,0
15254,0
32417,0
26120,0
3621,0
2317,0
7088,0
18577,0
4477,0
10085,0
1155,0
2486,0
30634,0
22613,1
3227,0
15020,0
19390,0
19560,0
13546,0
24516,0
4392,0
24520,0
18856,0
19239,0
8874,1
27744,0
2191,0
9924,1
8003,0
24065,1
6670,0
13363,0
28156,0
8165,0
17071,0
12822,0
26096,1
5911,0
21492,0
32214,1
25318,0
28174,1
26510,0
7322,0
20440,0
14147,1
24228,0
5300,0
24038,1
30642,0
4240,0
23390,0
13939,0
16211,0
18885,0
7614,0
9772,0
21819,0
19665,0
10144,1
28046,0
2889,0
24742,1
21339,0
788,0
29912,0
19740,1
24731,0
21883,1
19578,0
13641,1
3401,1
21419,0
3377,0
25718,1
583,0
9975,0
16739,0
21569,1
25495,0
19742,0
15203,0
13902,0
29686,0
801,0
31016,1
24134,1
9176,0
11654,0
29683,1
5175,1
6501,0
23902,0
16262,0
24596,0
17359,0
12851,0
19484,0
18327,0
7711,0
6855,0
2756,1
6460,0
29722,1
14860,0
12813,0
14797,0
13811,0
18007,0
6944,0
31151,1
2170,0
25576,1
5088,1
12063,0
25631,0
8079,0
21817,0
23207,0
5617,0
13851,0
10977,0
31587,1
16118,0
31405,1
13449,0
13829,0
13381,0
10070,0
9484,0
2401,0
8113,1
12401,0
23341,1
15708,1
11142,0
20271,0
22224,0
1702,0
22799,0
5643,1
26411,0
1124,0
4521,0
15083,0
14444,0
28267,1
13007,0
19934,0
28772,0
7766,0
23952,1
9766,1
24878,0
9738,0
14163,0
18603,0
20502,0
24140,1
11615,1
3133,1
4264,1
15335,1
7974,1
4677,0
19140,1
20713,0
24704,0
18498,0
13325,0
26126,0
16252,1
11884,1
19427,0
26251,0
7064,1
4663,0
32469,0
27309,0
2367,1
31150,0
9724,0
13933,0
25521,0
16830,0
14311,0
16148,0
32549,0
29247,0
18833,0
12888,0
15407,0
30862,0
14315,0
19457,0
26394,0
17615,0
1490,0
18985,0
3247,1
6851,0
31253,0
1425,0
23966,0
25355,0
2691,0
22941,0
22342,0
10444,1
30710,0
27355,0
6845,0
16628,0
13090,0
15013,0
8574,0
9150,1
10816,0
28336,0
32085,0
9555,0
3196,0
14505,0
486,0
15914,0
370,0
23499,0
783,0
24030,0
6384,1
30190,0
26759,0
19631,1
16688,0
17264,1
16535,0
2047,0
104,0
24906,1
18306,0
13271,0
5686,0
3632,0
16499,0
13094,0
15899,0
11660,1
18529,0
26097,0
26180,1
12667,0
669,0
31627,0
30859,0
22693,0
31566,0
31344,0
20873,0
11638,1
1439,1
11042,0
30529,0
20326,0
23021,0
4811,0
3258,0
23095,0
19379,0
22903,0
23409,0
32267,1
16063,0
30928,1
7334,0
1564,0
18225,0
25085,0
14927,0
11764,1
9968,0
16811,1
28369,0
31305,0
22703,1
23163,0
26739,0
31533,1
14179,0
3003,0
11982,0
11720,0
19756,0
5391,0
12059,0
25262,0
1309,1
11348,0
19868,0
17180,0
29073,0
30802,1
19677,0
25488,0
2514,1
21257,0
12581,0
26989,0
15760,1
24847,1
14250,0
19279,0
25133,0
9261,0
30811,0
8793,0
28579,0
12885,0
20378,0
21400,0
11252,0
9780,1
27682,0
23863,0
5259,0
13937,0
30741,0
21745,0
32358,1
25900,0
3301,0
30146,0
12045,0
5408,1
712,0
5785,0
4409,0
11692,0
5922,0
29597,0
25798,0
5413,0
27678,1
16940,0
23562,1
3241,0
25928,0
26639,1
24546,0
8495,0
29410,0
19657,0
9324,1
25849,0
22680,0
21455,0
8446,0
11112,0
14516,0
18489,1
12235,0
32537,0
7294,1
3671,0
31866,0
22181,1
10632,0
20809,0
31920,0
17195,0
8942,0
17600,0
23386,0
30134,0
2934,0
10797,0
15313,0
4311,1
14696,0
6599,1
21381,0
31604,1
12493,1
21226,1
29599,0
24298,0
30288,0
20936,0
28245,1
16446,0
3412,0
10419,0
19248,0
400,0
2986,1
12768,0
16049,0
10254,0
6607,0
21191,1
31720,0
24538,0
28978,1
12668,1
6556,1
8782,0
27732,0
24344,0
10800,0
5783,0
12245,0
28131,0
28439,0
21756,0
27553,1
7235,0
30350,0
23453,0
11740,0
519,1
1755,0
4508,0
27176,0
12923,0
24410,0
16115,0
5265,0
1069,0
15190,0
8421,0
17470,0
24569,1
665,1
24778,1
13801,0
31067,1
31501,0
1699,0
12168,0
18268,0
24712,0
28749,0
4917,0
7067,0
2979,0
23049,0
13755,0
8992,0
6863,0
8170,0
18906,1
22001,0
8130,0
27205,0
13649,0
31198,1
16481,0
27799,0
18970,0
30442,0
8386,0
5248,0
20201,1
13469,0
31453,1
28770,0
3896,0
32275,0
17740,0
1721,0
28133,0
3777,0
16748,0
15216,0
28356,0
15728,0
25245,0
4050,0
30571,1
12284,0
13899,1
7707,0
25171,0
12233,0
19155,0
32280,0
7107,0
6374,0
7246,0
11881,0
5063,0
3602,1
15770,0
11860,0
7758,0
9641,0
22425,0
16418,1
10438,1
10089,0
19777,1
10769,1
2956,1
7871,0
11938,0
12110,1
9673,1
5411,0
7522,0
17494,0
4439,0
12202,1
23806,0
26797,1
4690,0
1558,0
10895,0
2488,0
29767,0
18154,0
3523,1
4542,0
15377,0
3400,0
20256,0
17280,0
30929,0
2272,0
18767,0
14434,0
233,0
22583,0
12827,1
9846,0
16682,1
25954,0
28186,0
11395,0
19263,0
17268,0
9967,0
25287,1
28956,0
9730,1
31122,0
13236,1
22547,1
13206,1
27123,0
21714,0
21272,0
27177,0
10545,1
19784,0
27959,0
10423,0
24650,0
20811,1
10005,0
4647,0
15578,0
14544,0
23996,0
23347,0
16746,0
30262,0
20977,0
15744,1
17228,0
8460,0
30112,0
1726,1
31062,0
18616,0
18755,0
27221,1
14559,0
29574,0
10287,0
23651,1
4607,0
24586,0
31350,0
15759,0
26103,0
11118,0
30777,0
1067,0
7282,0
11261,0
10943,0
24394,1
29484,0
16012,1
6168,0
6463,0
19454,1
889,0
966,1
10484,0
26610,0
1963,1
9853,0
12066,1
14501,0
1909,0
15696,0
8355,0
31853,0
26239,0
24018,1
31847,0
2835,0
11458,0
7215,1
7607,0
975,0
2268,0
3770,0
23161,0
14989,0
31886,0
132,0
10134,0
25941,0
581,1
31005,0
9719,0
9037,0
15998,1
393,1
10221,0
23687,0
20321,1
28117,0
24255,0
8403,0
30374,0
17732,1
20670,0
8185,0
32104,0
11429,0
29487,0
4613,0
16613,0
25863,0
8595,0
14173,0
30528,0
22298,0
19128,0
28082,1
31656,0
21402,0
20991,0
19796,0
19908,0
20276,1
12194,1
27944,0
2908,0
25082,1
31445,0
8073,0
26468,1
18816,0
15896,0
24886,0
5266,0
6165,0
19941,0
30404,1
28311,0
5483,0
31322,1
28309,0
6897,1
21897,0
32178,0
17200,1
18777,1
14322,0
13605,0
2650,0
22839,0
32412,0
8791,1
15351,0
3190,1
20013,0
9897,0
12353,0
3650,0
22290,0
23674,0
31921,0
29961,0
5978,0
3370,0
